pharos_id,dataset_id,sample_id,animal_id,host_species,host_species_ncbi_tax_id,spatial_uncertainty,collection_date,collection_method_or_tissue,detection_method,primer_sequence,primer_citation,detection_target,detection_target_ncbi_tax_id,detection_outcome,detection_measurement,detection_measurement_units,pathogen,pathogen_ncbi_tax_id,genbank_accession,detection_comments,organism_sex,dead_or_alive,health_notes,life_stage,age,mass,length,latitude,longitude,wkt
prjDRDdtkMtWe-setAKoePEch9e-recH0hglUDoas,setAKoePEch9e,465,,Vulpes vulpes,9627,,2008-09-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.539657,13.191606,POINT(13.191606 52.539657)
prjDRDdtkMtWe-setAKoePEch9e-recGwNepmZGFJ,setAKoePEch9e,467,,Vulpes vulpes,9627,,2008-09-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.415365,13.362613,POINT(13.362613 52.415365)
prjDRDdtkMtWe-setAKoePEch9e-recWry6PhEZxi,setAKoePEch9e,468,,Vulpes vulpes,9627,,2008-10-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.557152,13.201696,POINT(13.201696 52.557152)
prjDRDdtkMtWe-setAKoePEch9e-reca6uFCpck2y,setAKoePEch9e,472,,Vulpes vulpes,9627,,2008-06-13,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.536943,13.265902,POINT(13.265902 52.536943)
prjDRDdtkMtWe-setAKoePEch9e-recgHSOuzWAu4,setAKoePEch9e,476,,Vulpes vulpes,9627,,2008-07-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.569283,13.544829,POINT(13.544829 52.569283)
prjDRDdtkMtWe-setAKoePEch9e-recoBT7ReLhYA,setAKoePEch9e,480,,Vulpes vulpes,9627,,2009-01-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.419374,13.164328,POINT(13.164328 52.419374)
prjDRDdtkMtWe-setAKoePEch9e-recdUen17P6AT,setAKoePEch9e,483,,Vulpes vulpes,9627,,2009-01-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.432575,13.214435,POINT(13.214435 52.432575)
prjDRDdtkMtWe-setAKoePEch9e-recvjEzMyjWNH,setAKoePEch9e,484,,Vulpes vulpes,9627,,2009-01-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.459526,13.273426,POINT(13.273426 52.459526)
prjDRDdtkMtWe-setAKoePEch9e-recMaDWPfRZan,setAKoePEch9e,487,,Vulpes vulpes,9627,,2009-02-12,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.526401,13.241796,POINT(13.241796 52.526401)
prjDRDdtkMtWe-setAKoePEch9e-recWB3TPq8kEX,setAKoePEch9e,489,,Vulpes vulpes,9627,,2009-02-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.471102,13.282471,POINT(13.282471 52.471102)
prjDRDdtkMtWe-setAKoePEch9e-recCu0pl1Awk8,setAKoePEch9e,490,,Vulpes vulpes,9627,,2009-02-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.428976,13.237617,POINT(13.237617 52.428976)
prjDRDdtkMtWe-setAKoePEch9e-recCZOfHOXT91,setAKoePEch9e,491,,Vulpes vulpes,9627,,2009-03-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.450453,13.293135,POINT(13.293135 52.450453)
prjDRDdtkMtWe-setAKoePEch9e-recSWJ91xsX1I,setAKoePEch9e,492,,Vulpes vulpes,9627,,2009-03-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.527656,13.232793,POINT(13.232793 52.527656)
prjDRDdtkMtWe-setAKoePEch9e-recD2DOW3QK4z,setAKoePEch9e,495,,Vulpes vulpes,9627,,2009-03-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.4147,13.251239,POINT(13.251239 52.4147)
prjDRDdtkMtWe-setAKoePEch9e-recdgEBbwl5wF,setAKoePEch9e,497,,Vulpes vulpes,9627,,2009-03-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.458226,13.298672,POINT(13.298672 52.458226)
prjDRDdtkMtWe-setAKoePEch9e-recNfY0L2rwZ7,setAKoePEch9e,499,,Vulpes vulpes,9627,,2009-03-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.445577,13.267589,POINT(13.267589 52.445577)
prjDRDdtkMtWe-setAKoePEch9e-recwGuA95u2XD,setAKoePEch9e,500,,Vulpes vulpes,9627,,2009-03-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.427663,13.313212,POINT(13.313212 52.427663)
prjDRDdtkMtWe-setAKoePEch9e-recHk0rIqLYcJ,setAKoePEch9e,501,,Vulpes vulpes,9627,,2009-03-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.435616,13.334456,POINT(13.334456 52.435616)
prjDRDdtkMtWe-setAKoePEch9e-recxexqhFr4jH,setAKoePEch9e,502,,Vulpes vulpes,9627,,2009-03-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.482074,13.29623,POINT(13.29623 52.482074)
prjDRDdtkMtWe-setAKoePEch9e-recvYkFq1DxfG,setAKoePEch9e,503,,Vulpes vulpes,9627,,2009-03-30,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.454568,13.270671,POINT(13.270671 52.454568)
prjDRDdtkMtWe-setAKoePEch9e-recZr7X4IcDaA,setAKoePEch9e,507,,Vulpes vulpes,9627,,2009-04-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.419725,13.294136,POINT(13.294136 52.419725)
prjDRDdtkMtWe-setAKoePEch9e-recNkmgsj0ktw,setAKoePEch9e,511,,Vulpes vulpes,9627,,2009-04-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.452077,13.286321,POINT(13.286321 52.452077)
prjDRDdtkMtWe-setAKoePEch9e-recrjfmz5dU2h,setAKoePEch9e,512,,Vulpes vulpes,9627,,2009-04-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.435842,13.340019,POINT(13.340019 52.435842)
prjDRDdtkMtWe-setAKoePEch9e-recSU2mnjGqc8,setAKoePEch9e,513,,Vulpes vulpes,9627,,2009-04-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.4114,13.277544,POINT(13.277544 52.4114)
prjDRDdtkMtWe-setAKoePEch9e-recJ7wuPvfpgl,setAKoePEch9e,516,,Vulpes vulpes,9627,,2009-04-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.563635,13.224729,POINT(13.224729 52.563635)
prjDRDdtkMtWe-setAKoePEch9e-recCJSvDfE0qc,setAKoePEch9e,519,,Vulpes vulpes,9627,,2009-05-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.409292,13.322738,POINT(13.322738 52.409292)
prjDRDdtkMtWe-setAKoePEch9e-recCybMcR4BGf,setAKoePEch9e,522,,Vulpes vulpes,9627,,2009-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.430538,13.272559,POINT(13.272559 52.430538)
prjDRDdtkMtWe-setAKoePEch9e-recUaLNSF5Pyg,setAKoePEch9e,523,,Vulpes vulpes,9627,,2009-05-10,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.443785,13.277038,POINT(13.277038 52.443785)
prjDRDdtkMtWe-setAKoePEch9e-recTXudbiepkq,setAKoePEch9e,524,,Vulpes vulpes,9627,,2009-05-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.429768,13.344487,POINT(13.344487 52.429768)
prjDRDdtkMtWe-setAKoePEch9e-recRNbAtwsPDR,setAKoePEch9e,532,,Vulpes vulpes,9627,,2009-06-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.395607,13.632405,POINT(13.632405 52.395607)
prjDRDdtkMtWe-setAKoePEch9e-recZAjX3sBWZd,setAKoePEch9e,534,,Vulpes vulpes,9627,,2009-06-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.485162,13.280167,POINT(13.280167 52.485162)
prjDRDdtkMtWe-setAKoePEch9e-recBgOiXvrQ4Y,setAKoePEch9e,536,,Vulpes vulpes,9627,,2009-06-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.419632,13.576186,POINT(13.576186 52.419632)
prjDRDdtkMtWe-setAKoePEch9e-recvUHAWgiZ3H,setAKoePEch9e,550,,Vulpes vulpes,9627,,2009-09-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.415842,13.558034,POINT(13.558034 52.415842)
prjDRDdtkMtWe-setAKoePEch9e-reci5HBUquuVw,setAKoePEch9e,556,,Vulpes vulpes,9627,,2009-10-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,unknown,,,,52.419479,13.350623,POINT(13.350623 52.419479)
prjDRDdtkMtWe-setAKoePEch9e-recSmHenXskfR,setAKoePEch9e,575,,Vulpes vulpes,9627,,2010-02-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.429795,13.451402,POINT(13.451402 52.429795)
prjDRDdtkMtWe-setAKoePEch9e-recsdpvKYUe9U,setAKoePEch9e,576,,Vulpes vulpes,9627,,2010-02-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.392962,13.395245,POINT(13.395245 52.392962)
prjDRDdtkMtWe-setAKoePEch9e-recugunWKFo37,setAKoePEch9e,585,,Vulpes vulpes,9627,,2010-03-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.439653,13.405214,POINT(13.405214 52.439653)
prjDRDdtkMtWe-setAKoePEch9e-recKHyJS0fIDe,setAKoePEch9e,587,,Vulpes vulpes,9627,,2010-03-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.422909,13.437588,POINT(13.437588 52.422909)
prjDRDdtkMtWe-setAKoePEch9e-rectFgawMmazc,setAKoePEch9e,591,,Vulpes vulpes,9627,,2010-04-06,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.54459,13.425071,POINT(13.425071 52.54459)
prjDRDdtkMtWe-setAKoePEch9e-reccxLWpqwstb,setAKoePEch9e,592,,Vulpes vulpes,9627,,2010-04-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.426555,13.395973,POINT(13.395973 52.426555)
prjDRDdtkMtWe-setAKoePEch9e-rec6kYF00uTXJ,setAKoePEch9e,684,,Vulpes vulpes,9627,,2012-05-23,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.503288,13.402087,POINT(13.402087 52.503288)
prjDRDdtkMtWe-setAKoePEch9e-recD6OCRVqZ4B,setAKoePEch9e,699,,Vulpes vulpes,9627,,2012-08-16,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.441131,13.543397,POINT(13.543397 52.441131)
prjDRDdtkMtWe-setAKoePEch9e-reckx3km49T0L,setAKoePEch9e,707,,Vulpes vulpes,9627,,2012-09-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.561487,13.368007,POINT(13.368007 52.561487)
prjDRDdtkMtWe-setAKoePEch9e-recN9CPyEJkvd,setAKoePEch9e,708,,Vulpes vulpes,9627,,2012-10-11,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.49438,13.609457,POINT(13.609457 52.49438)
prjDRDdtkMtWe-setAKoePEch9e-recPP7MWUSHUB,setAKoePEch9e,711,,Vulpes vulpes,9627,,2012-11-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.418266,13.551828,POINT(13.551828 52.418266)
prjDRDdtkMtWe-setAKoePEch9e-recrBFvhNRyEO,setAKoePEch9e,712,,Vulpes vulpes,9627,,2012-11-15,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.50641,13.591442,POINT(13.591442 52.50641)
prjDRDdtkMtWe-setAKoePEch9e-recn4K6NliGYY,setAKoePEch9e,714,,Vulpes vulpes,9627,,2012-11-20,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.556709,13.329364,POINT(13.329364 52.556709)
prjDRDdtkMtWe-setAKoePEch9e-recMJ1xAlbGn4,setAKoePEch9e,715,,Vulpes vulpes,9627,,2012-11-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.598782,13.37282,POINT(13.37282 52.598782)
prjDRDdtkMtWe-setAKoePEch9e-recMAz6tb24Ah,setAKoePEch9e,716,,Vulpes vulpes,9627,,2012-11-22,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.528427,13.372018,POINT(13.372018 52.528427)
prjDRDdtkMtWe-setAKoePEch9e-reckbumFM8aJD,setAKoePEch9e,717,,Vulpes vulpes,9627,,2012-11-26,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.556709,13.329364,POINT(13.329364 52.556709)
prjDRDdtkMtWe-setAKoePEch9e-recbIPkDVHCQi,setAKoePEch9e,718,,Vulpes vulpes,9627,,2012-11-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.607151,13.398958,POINT(13.398958 52.607151)
prjDRDdtkMtWe-setAKoePEch9e-reciGRZUXbDny,setAKoePEch9e,719,,Vulpes vulpes,9627,,2012-12-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.50964,13.549093,POINT(13.549093 52.50964)
prjDRDdtkMtWe-setAKoePEch9e-recUzHl1Q0hxB,setAKoePEch9e,720,,Vulpes vulpes,9627,,2012-12-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.542027,13.39967,POINT(13.39967 52.542027)
prjDRDdtkMtWe-setAKoePEch9e-recTYehq53xOl,setAKoePEch9e,721,,Vulpes vulpes,9627,,2012-12-17,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,juvenile,,,,52.602717,13.368046,POINT(13.368046 52.602717)
prjDRDdtkMtWe-setAKoePEch9e-recp53SreTmJ2,setAKoePEch9e,723,,Vulpes vulpes,9627,,2012-12-27,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.567268,13.38375,POINT(13.38375 52.567268)
prjDRDdtkMtWe-setAKoePEch9e-recSC9CEXmYce,setAKoePEch9e,724,,Vulpes vulpes,9627,,2012-12-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.421523,13.390237,POINT(13.390237 52.421523)
prjDRDdtkMtWe-setAKoePEch9e-recfnzgeRsd0C,setAKoePEch9e,725,,Vulpes vulpes,9627,,2012-12-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.599054,13.347136,POINT(13.347136 52.599054)
prjDRDdtkMtWe-setAKoePEch9e-reccFqzvAmZHs,setAKoePEch9e,727,,Vulpes vulpes,9627,,2013-01-02,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.42753,13.160221,POINT(13.160221 52.42753)
prjDRDdtkMtWe-setAKoePEch9e-rec7hkTyLezNQ,setAKoePEch9e,728,,Vulpes vulpes,9627,,2013-01-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.543343,13.386476,POINT(13.386476 52.543343)
prjDRDdtkMtWe-setAKoePEch9e-recdoi0vwuXzM,setAKoePEch9e,729,,Vulpes vulpes,9627,,2013-01-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.435693,13.246037,POINT(13.246037 52.435693)
prjDRDdtkMtWe-setAKoePEch9e-rec5zKW5fPdPa,setAKoePEch9e,730,,Vulpes vulpes,9627,,2013-01-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.535513,13.380637,POINT(13.380637 52.535513)
prjDRDdtkMtWe-setAKoePEch9e-rec8sjzcJvGvj,setAKoePEch9e,732,,Vulpes vulpes,9627,,2013-01-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.557592,13.352297,POINT(13.352297 52.557592)
prjDRDdtkMtWe-setAKoePEch9e-recQmyqKzLJOj,setAKoePEch9e,733,,Vulpes vulpes,9627,,2013-01-07,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.562288,13.351169,POINT(13.351169 52.562288)
prjDRDdtkMtWe-setAKoePEch9e-rec64U0EUCtpZ,setAKoePEch9e,734,,Vulpes vulpes,9627,,2013-01-09,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.56203,13.348919,POINT(13.348919 52.56203)
prjDRDdtkMtWe-setAKoePEch9e-recSy2Uoupob0,setAKoePEch9e,735,,Vulpes vulpes,9627,,2013-01-14,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.517153,13.270102,POINT(13.270102 52.517153)
prjDRDdtkMtWe-setAKoePEch9e-recPbHsVYOOfi,setAKoePEch9e,736,,Vulpes vulpes,9627,,2013-01-24,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.563185,13.363361,POINT(13.363361 52.563185)
prjDRDdtkMtWe-setAKoePEch9e-recUp4pvthexL,setAKoePEch9e,738,,Vulpes vulpes,9627,,2013-01-28,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.565929,13.361879,POINT(13.361879 52.565929)
prjDRDdtkMtWe-setAKoePEch9e-recjZibYa3Rex,setAKoePEch9e,739,,Vulpes vulpes,9627,,2013-01-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.606341,13.358892,POINT(13.358892 52.606341)
prjDRDdtkMtWe-setAKoePEch9e-rec4hIReTPlIB,setAKoePEch9e,740,,Vulpes vulpes,9627,,2013-01-29,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.569835,13.345892,POINT(13.345892 52.569835)
prjDRDdtkMtWe-setAKoePEch9e-recm8zVd6A83Y,setAKoePEch9e,741,,Vulpes vulpes,9627,,2013-01-31,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.470757,13.495167,POINT(13.495167 52.470757)
prjDRDdtkMtWe-setAKoePEch9e-rechV6GzBLHRG,setAKoePEch9e,743,,Vulpes vulpes,9627,,2013-02-18,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.412418,13.586374,POINT(13.586374 52.412418)
prjDRDdtkMtWe-setAKoePEch9e-recrDhKOtKgl8,setAKoePEch9e,744,,Vulpes vulpes,9627,,2013-02-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.518863,13.159768,POINT(13.159768 52.518863)
prjDRDdtkMtWe-setAKoePEch9e-recf19xjHkXat,setAKoePEch9e,745,,Vulpes vulpes,9627,,2013-02-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.53921,13.199865,POINT(13.199865 52.53921)
prjDRDdtkMtWe-setAKoePEch9e-recB5MpG8R8vE,setAKoePEch9e,746,,Vulpes vulpes,9627,,2013-03-04,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.59299,13.312509,POINT(13.312509 52.59299)
prjDRDdtkMtWe-setAKoePEch9e-rec7uHLXfaoBI,setAKoePEch9e,747,,Vulpes vulpes,9627,,2013-03-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.460349,13.493311,POINT(13.493311 52.460349)
prjDRDdtkMtWe-setAKoePEch9e-rechwWDpiNQ9y,setAKoePEch9e,748,,Vulpes vulpes,9627,,2013-03-19,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.624917,13.289913,POINT(13.289913 52.624917)
prjDRDdtkMtWe-setAKoePEch9e-recjBUKircHa7,setAKoePEch9e,750,,Vulpes vulpes,9627,,2013-03-25,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.581449,13.306572,POINT(13.306572 52.581449)
prjDRDdtkMtWe-setAKoePEch9e-recSR4TZ0RCCm,setAKoePEch9e,752,,Vulpes vulpes,9627,,2013-04-03,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.572258,13.301942,POINT(13.301942 52.572258)
prjDRDdtkMtWe-setAKoePEch9e-recHELekc63c2,setAKoePEch9e,753,,Vulpes vulpes,9627,,2013-04-05,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.476295,13.471862,POINT(13.471862 52.476295)
prjDRDdtkMtWe-setAKoePEch9e-recFxWCB5mb7S,setAKoePEch9e,754,,Vulpes vulpes,9627,,2013-04-08,,Antibody immunofluorescence test,,,Canine distemper virus,11233,positive,,,Canine distemper virus,11233,,,female,dead,,adult,,,,52.516085,13.456477,POINT(13.456477 52.516085)
